parlamentar.id,parlamentar.uri,parlamentar.nome,parlamentar.siglaPartido,parlamentar.uriPartido,parlamentar.siglaUf,parlamentar.idLegislatura,parlamentar.email,parlamentar.urlFoto,titulo,bancada.tipo,bancada.nome,bancada.uri,dataInicio,dataFim
74166,https://dadosabertos.camara.leg.br/api/v2/deputados/74166,RENATO CASAGRANDE,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,ES,52,,https://www.camara.leg.br/internet/deputado/bandep/74166.jpgmaior.jpg,1º Vice-Líder,Partido Político,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,2003-03-14,2004-01-28
73926,https://dadosabertos.camara.leg.br/api/v2/deputados/73926,JANETE CAPIBERIBE,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,AP,52,,https://www.camara.leg.br/internet/deputado/bandep/73926.jpgmaior.jpg,Vice-Líder,Partido Político,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,2003-03-14,2004-03-17
74692,https://dadosabertos.camara.leg.br/api/v2/deputados/74692,PAULO BALTAZAR,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,RJ,52,,https://www.camara.leg.br/internet/deputado/bandep/74692.jpgmaior.jpg,Vice-Líder,Partido Político,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,2003-03-14,2004-03-17
74838,https://dadosabertos.camara.leg.br/api/v2/deputados/74838,EDSON EZEQUIEL,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RJ,52,,https://www.camara.leg.br/internet/deputado/bandep/74838.jpgmaior.jpg,Vice-Líder,Partido Político,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,2003-03-14,2003-08-25
74705,https://dadosabertos.camara.leg.br/api/v2/deputados/74705,DR. EVILÁSIO,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,SP,52,,https://www.camara.leg.br/internet/deputado/bandep/74705.jpgmaior.jpg,Vice-Líder,Partido Político,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,2003-03-14,2004-02-12
74152,https://dadosabertos.camara.leg.br/api/v2/deputados/74152,ISAÍAS SILVESTRE,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,MG,52,,https://www.camara.leg.br/internet/deputado/bandep/74152.jpgmaior.jpg,Vice-Líder,Partido Político,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,2003-03-14,2004-03-17
73542,https://dadosabertos.camara.leg.br/api/v2/deputados/73542,DR. PINOTTI,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790,SP,52,,https://www.camara.leg.br/internet/deputado/bandep/73542.jpgmaior.jpg,Vice-Líder,Partido Político,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,2003-03-21,2003-10-07
73882,https://dadosabertos.camara.leg.br/api/v2/deputados/73882,PAULO BAUER,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SC,52,,https://www.camara.leg.br/internet/deputado/bandep/73882.jpgmaior.jpg,Vice-Líder,Partido Político,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,2003-03-24,2005-05-31
73764,https://dadosabertos.camara.leg.br/api/v2/deputados/73764,ABELARDO LUPION,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790,PR,52,,https://www.camara.leg.br/internet/deputado/bandep/73764.jpgmaior.jpg,Vice-Líder,Partido Político,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,2003-03-24,2006-03-23
73579,https://dadosabertos.camara.leg.br/api/v2/deputados/73579,ALBERTO FRAGA,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790,DF,52,dep.albertofraga@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/73579.jpgmaior.jpg,Vice-Líder,Partido Político,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,2003-03-26,2003-10-29
73460,https://dadosabertos.camara.leg.br/api/v2/deputados/73460,GUSTAVO FRUET,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,PR,52,,https://www.camara.leg.br/internet/deputado/bandep/73460.jpgmaior.jpg,Vice-Líder,Partido Político,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,2003-03-28,2004-09-16
74095,https://dadosabertos.camara.leg.br/api/v2/deputados/74095,PAUDERNEY AVELINO,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790,AM,52,dep.pauderneyavelino@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/74095.jpgmaior.jpg,Vice-Líder,Partido Político,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,2003-04-01,2007-01-31
73939,https://dadosabertos.camara.leg.br/api/v2/deputados/73939,MIGUEL DE SOUZA,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,RO,52,,https://www.camara.leg.br/internet/deputado/bandep/73939.jpgmaior.jpg,Vice-Líder,Partido Político,PL*,https://dadosabertos.camara.leg.br/api/v2/partidos/36795,2003-04-02,2005-07-05
74367,https://dadosabertos.camara.leg.br/api/v2/deputados/74367,LEANDRO VILELA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,GO,52,,https://www.camara.leg.br/internet/deputado/bandep/74367.jpgmaior.jpg,Vice-Líder,Partido Político,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,2003-04-04,2007-01-31
74470,https://dadosabertos.camara.leg.br/api/v2/deputados/74470,MARCONDES GADELHA,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,PB,52,,https://www.camara.leg.br/internet/deputado/bandep/74470.jpgmaior.jpg,Vice-Líder,Partido Político,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,2003-04-11,2003-07-24
74447,https://dadosabertos.camara.leg.br/api/v2/deputados/74447,NICE LOBÃO,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790,MA,52,,https://www.camara.leg.br/internet/deputado/bandep/74447.jpgmaior.jpg,Vice-Líder,Partido Político,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,2003-04-16,2005-10-27
74305,https://dadosabertos.camara.leg.br/api/v2/deputados/74305,ROBERTO PESSOA,PL*,https://dadosabertos.camara.leg.br/api/v2/partidos/36795,CE,52,,https://www.camara.leg.br/internet/deputado/bandep/74305.jpgmaior.jpg,Vice-Líder,Partido Político,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,2003-04-16,2003-07-24
73463,https://dadosabertos.camara.leg.br/api/v2/deputados/73463,OSMAR SERRAGLIO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PR,52,,https://www.camara.leg.br/internet/deputado/bandep/73463.jpgmaior.jpg,Vice-Líder,Partido Político,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,2003-04-24,2007-01-31
73930,https://dadosabertos.camara.leg.br/api/v2/deputados/73930,WLADIMIR COSTA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PA,52,,https://www.camara.leg.br/internet/deputado/bandep/73930.jpgmaior.jpg,Vice-Líder,Partido Político,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,2003-05-06,2004-06-29
74284,https://dadosabertos.camara.leg.br/api/v2/deputados/74284,WALTER FELDMAN,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,52,,https://www.camara.leg.br/internet/deputado/bandep/74284.jpgmaior.jpg,Vice-Líder,Partido Político,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,2003-05-12,2005-02-25
74783,https://dadosabertos.camara.leg.br/api/v2/deputados/74783,JULIO SEMEGHINI,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,52,,https://www.camara.leg.br/internet/deputado/bandep/74783.jpgmaior.jpg,Vice-Líder,Partido Político,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,2003-05-14,2003-05-15
73992,https://dadosabertos.camara.leg.br/api/v2/deputados/73992,YEDA CRUSIUS,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,RS,52,,https://www.camara.leg.br/internet/deputado/bandep/73992.jpgmaior.jpg,Vice-Líder,Partido Político,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,2003-05-14,2003-05-15
73427,https://dadosabertos.camara.leg.br/api/v2/deputados/73427,ALBERTO GOLDMAN,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,52,,https://www.camara.leg.br/internet/deputado/bandep/73427.jpgmaior.jpg,Vice-Líder,Partido Político,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,2003-05-15,2004-03-18
73430,https://dadosabertos.camara.leg.br/api/v2/deputados/73430,ALOYSIO NUNES FERREIRA,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,52,,https://www.camara.leg.br/internet/deputado/bandep/73430.jpgmaior.jpg,Vice-Líder,Partido Político,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,2003-05-15,2004-03-18
74426,https://dadosabertos.camara.leg.br/api/v2/deputados/74426,JOSÉ MÚCIO MONTEIRO,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,PE,52,,https://www.camara.leg.br/internet/deputado/bandep/74426.jpgmaior.jpg,Vice-Líder,Partido Político,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,2003-05-15,2003-10-15
74055,https://dadosabertos.camara.leg.br/api/v2/deputados/74055,JOSÉ CARLOS MACHADO,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790,SE,52,,https://www.camara.leg.br/internet/deputado/bandep/74055.jpgmaior.jpg,Vice-Líder,Partido Político,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,2003-05-20,2007-01-31
73588,https://dadosabertos.camara.leg.br/api/v2/deputados/73588,MAURO BENEVIDES,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,CE,52,,https://www.camara.leg.br/internet/deputado/bandep/73588.jpgmaior.jpg,Vice-Líder,Partido Político,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,2003-05-28,2007-01-31
74324,https://dadosabertos.camara.leg.br/api/v2/deputados/74324,HENRIQUE EDUARDO ALVES,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RN,52,,https://www.camara.leg.br/internet/deputado/bandep/74324.jpgmaior.jpg,Vice-Líder,Partido Político,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,2003-06-09,2005-03-21
74385,https://dadosabertos.camara.leg.br/api/v2/deputados/74385,TAKAYAMA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PR,52,,https://www.camara.leg.br/internet/deputado/bandep/74385.jpgmaior.jpg,Vice-Líder,Partido Político,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,2003-07-08,2003-08-25
74457,https://dadosabertos.camara.leg.br/api/v2/deputados/74457,MORONI TORGAN,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790,CE,52,,https://www.camara.leg.br/internet/deputado/bandep/74457.jpgmaior.jpg,Vice-Líder,Partido Político,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,2003-07-24,2007-01-31
74167,https://dadosabertos.camara.leg.br/api/v2/deputados/74167,ALMIR MOURA,S.PART.,https://dadosabertos.camara.leg.br/api/v2/partidos/36852,RJ,52,,https://www.camara.leg.br/internet/deputado/bandep/74167.jpgmaior.jpg,Vice-Líder,Partido Político,PL*,https://dadosabertos.camara.leg.br/api/v2/partidos/36795,2003-07-29,2005-02-16
74170,https://dadosabertos.camara.leg.br/api/v2/deputados/74170,JOÃO MENDES DE JESUS,S.PART.,https://dadosabertos.camara.leg.br/api/v2/partidos/36852,RJ,52,,https://www.camara.leg.br/internet/deputado/bandep/74170.jpgmaior.jpg,Representante,Partido Político,PSL,https://dadosabertos.camara.leg.br/api/v2/partidos/36837,2003-08-05,2005-02-15
73565,https://dadosabertos.camara.leg.br/api/v2/deputados/73565,VALDEMAR COSTA NETO,PL*,https://dadosabertos.camara.leg.br/api/v2/partidos/36795,SP,52,,https://www.camara.leg.br/internet/deputado/bandep/73565.jpgmaior.jpg,Líder,Bloco Parlamentar,"PL, PSL*",https://dadosabertos.camara.leg.br/api/v2/blocos/523,2003-08-05,2004-02-13
74676,https://dadosabertos.camara.leg.br/api/v2/deputados/74676,CARLOS RODRIGUES,PL*,https://dadosabertos.camara.leg.br/api/v2/partidos/36795,RJ,52,,https://www.camara.leg.br/internet/deputado/bandep/74676.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,"PL, PSL*",https://dadosabertos.camara.leg.br/api/v2/blocos/523,2003-08-05,2004-02-13
73676,https://dadosabertos.camara.leg.br/api/v2/deputados/73676,SANDRO MABEL,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,GO,52,,https://www.camara.leg.br/internet/deputado/bandep/73676.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,"PL, PSL*",https://dadosabertos.camara.leg.br/api/v2/blocos/523,2003-08-05,2004-02-13
74585,https://dadosabertos.camara.leg.br/api/v2/deputados/74585,LINCOLN PORTELA,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,MG,52,dep.lincolnportela@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/74585.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,"PL, PSL*",https://dadosabertos.camara.leg.br/api/v2/blocos/523,2003-08-05,2004-02-13
73935,https://dadosabertos.camara.leg.br/api/v2/deputados/73935,HUMBERTO MICHILES,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,AM,52,,https://www.camara.leg.br/internet/deputado/bandep/73935.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,"PL, PSL*",https://dadosabertos.camara.leg.br/api/v2/blocos/523,2003-08-05,2004-02-13
73923,https://dadosabertos.camara.leg.br/api/v2/deputados/73923,CORONEL ALVES,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,AP,52,,https://www.camara.leg.br/internet/deputado/bandep/73923.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,"PL, PSL*",https://dadosabertos.camara.leg.br/api/v2/blocos/523,2003-08-05,2004-02-13
74787,https://dadosabertos.camara.leg.br/api/v2/deputados/74787,MILTON MONTI,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,SP,52,,https://www.camara.leg.br/internet/deputado/bandep/74787.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,"PL, PSL*",https://dadosabertos.camara.leg.br/api/v2/blocos/523,2003-08-05,2004-02-13
74665,https://dadosabertos.camara.leg.br/api/v2/deputados/74665,JAIME MARTINS,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,MG,52,,https://www.camara.leg.br/internet/deputado/bandep/74665.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,"PL, PSL*",https://dadosabertos.camara.leg.br/api/v2/blocos/523,2003-08-05,2004-02-13
73939,https://dadosabertos.camara.leg.br/api/v2/deputados/73939,MIGUEL DE SOUZA,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,RO,52,,https://www.camara.leg.br/internet/deputado/bandep/73939.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,"PL, PSL*",https://dadosabertos.camara.leg.br/api/v2/blocos/523,2003-08-05,2004-02-13
74167,https://dadosabertos.camara.leg.br/api/v2/deputados/74167,ALMIR MOURA,S.PART.,https://dadosabertos.camara.leg.br/api/v2/partidos/36852,RJ,52,,https://www.camara.leg.br/internet/deputado/bandep/74167.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,"PL, PSL*",https://dadosabertos.camara.leg.br/api/v2/blocos/523,2003-08-05,2004-02-13
74305,https://dadosabertos.camara.leg.br/api/v2/deputados/74305,ROBERTO PESSOA,PL*,https://dadosabertos.camara.leg.br/api/v2/partidos/36795,CE,52,,https://www.camara.leg.br/internet/deputado/bandep/74305.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,"PL, PSL*",https://dadosabertos.camara.leg.br/api/v2/blocos/523,2003-08-06,2004-02-13
74470,https://dadosabertos.camara.leg.br/api/v2/deputados/74470,MARCONDES GADELHA,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,PB,52,,https://www.camara.leg.br/internet/deputado/bandep/74470.jpgmaior.jpg,Vice-Líder,Partido Político,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,2003-08-11,2005-10-05
74210,https://dadosabertos.camara.leg.br/api/v2/deputados/74210,SARNEY FILHO,PV,https://dadosabertos.camara.leg.br/api/v2/partidos/36851,MA,52,,https://www.camara.leg.br/internet/deputado/bandep/74210.jpgmaior.jpg,Líder,Partido Político,PV,https://dadosabertos.camara.leg.br/api/v2/partidos/36851,2003-08-12,2004-08-12
74278,https://dadosabertos.camara.leg.br/api/v2/deputados/74278,MARCELO ORTIZ,PV,https://dadosabertos.camara.leg.br/api/v2/partidos/36851,SP,52,,https://www.camara.leg.br/internet/deputado/bandep/74278.jpgmaior.jpg,Vice-Líder,Partido Político,PV,https://dadosabertos.camara.leg.br/api/v2/partidos/36851,2003-08-12,2003-10-13
74269,https://dadosabertos.camara.leg.br/api/v2/deputados/74269,ENÉAS,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,SP,52,,https://www.camara.leg.br/internet/deputado/bandep/74269.jpgmaior.jpg,Líder,Partido Político,PRONA,https://dadosabertos.camara.leg.br/api/v2/partidos/36823,2003-08-13,2003-11-20
74260,https://dadosabertos.camara.leg.br/api/v2/deputados/74260,AMAURI GASQUES,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,SP,52,,https://www.camara.leg.br/internet/deputado/bandep/74260.jpgmaior.jpg,Vice-Líder,Partido Político,PRONA,https://dadosabertos.camara.leg.br/api/v2/partidos/36823,2003-08-13,2003-11-20
73463,https://dadosabertos.camara.leg.br/api/v2/deputados/73463,OSMAR SERRAGLIO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PR,52,,https://www.camara.leg.br/internet/deputado/bandep/73463.jpgmaior.jpg,Vice-Líder,Governo no CN,Governo no CN,,2003-08-14,2004-03-24
74044,https://dadosabertos.camara.leg.br/api/v2/deputados/74044,WILSON SANTIAGO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PB,52,dep.wilsonsantiago@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/74044.jpgmaior.jpg,Vice-Líder,Partido Político,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,2003-08-28,2005-07-06
74563,https://dadosabertos.camara.leg.br/api/v2/deputados/74563,JORGE ALBERTO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,SE,52,,https://www.camara.leg.br/internet/deputado/bandep/74563.jpgmaior.jpg,Vice-Líder,Partido Político,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,2003-09-01,2005-03-21
74433,https://dadosabertos.camara.leg.br/api/v2/deputados/74433,ROBERTO MAGALHÃES,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790,PE,52,,https://www.camara.leg.br/internet/deputado/bandep/74433.jpgmaior.jpg,Vice-Líder,Partido Político,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,2003-09-24,2004-10-06
74061,https://dadosabertos.camara.leg.br/api/v2/deputados/74061,EDSON DUARTE,PV,https://dadosabertos.camara.leg.br/api/v2/partidos/36851,BA,52,,https://www.camara.leg.br/internet/deputado/bandep/74061.jpgmaior.jpg,Vice-Líder,Partido Político,PV,https://dadosabertos.camara.leg.br/api/v2/partidos/36851,2003-10-13,2003-10-21
74426,https://dadosabertos.camara.leg.br/api/v2/deputados/74426,JOSÉ MÚCIO MONTEIRO,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,PE,52,,https://www.camara.leg.br/internet/deputado/bandep/74426.jpgmaior.jpg,Líder,Partido Político,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,2003-10-15,2007-01-31
73490,https://dadosabertos.camara.leg.br/api/v2/deputados/73490,RICARTE DE FREITAS,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,MT,52,,https://www.camara.leg.br/internet/deputado/bandep/73490.jpgmaior.jpg,1º Vice-Líder,Partido Político,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,2003-10-15,2006-03-30
74842,https://dadosabertos.camara.leg.br/api/v2/deputados/74842,FERNANDO GONÇALVES,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,RJ,52,,https://www.camara.leg.br/internet/deputado/bandep/74842.jpgmaior.jpg,Vice-Líder,Partido Político,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,2003-10-15,2004-01-23
73461,https://dadosabertos.camara.leg.br/api/v2/deputados/73461,IRIS SIMÕES,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,PR,52,,https://www.camara.leg.br/internet/deputado/bandep/73461.jpgmaior.jpg,Vice-Líder,Partido Político,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,2003-10-15,2006-03-30
74278,https://dadosabertos.camara.leg.br/api/v2/deputados/74278,MARCELO ORTIZ,PV,https://dadosabertos.camara.leg.br/api/v2/partidos/36851,SP,52,,https://www.camara.leg.br/internet/deputado/bandep/74278.jpgmaior.jpg,Vice-Líder,Partido Político,PV,https://dadosabertos.camara.leg.br/api/v2/partidos/36851,2003-10-21,2004-08-12
74469,https://dadosabertos.camara.leg.br/api/v2/deputados/74469,INALDO LEITÃO,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,PB,52,,https://www.camara.leg.br/internet/deputado/bandep/74469.jpgmaior.jpg,Vice-Líder,Bloco Parlamentar,"PL, PSL*",https://dadosabertos.camara.leg.br/api/v2/blocos/523,2003-10-21,2004-02-13
74838,https://dadosabertos.camara.leg.br/api/v2/deputados/74838,EDSON EZEQUIEL,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RJ,52,,https://www.camara.leg.br/internet/deputado/bandep/74838.jpgmaior.jpg,Vice-Líder,Partido Político,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,2003-10-23,2004-06-28
